time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),uv_index_max (),uv_index_clear_sky_max (),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),precipitation_sum (mm),precipitation_hours (h),precipitation_probability_max (%),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C),apparent_temperature_mean (°C),cape_mean (J/kg),cape_max (J/kg),cape_min (J/kg),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_mean (°C),dew_point_2m_max (°C),dew_point_2m_min (°C),et0_fao_evapotranspiration_sum (mm),growing_degree_days_base_0_limit_50 (undefined),leaf_wetness_probability_mean (undefined),precipitation_probability_mean (%),precipitation_probability_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),snowfall_water_equivalent_sum (mm),pressure_msl_mean (hPa),pressure_msl_max (hPa),pressure_msl_min (hPa),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),updraft_max (m/s),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),wet_bulb_temperature_2m_mean (°C),wet_bulb_temperature_2m_max (°C),wet_bulb_temperature_2m_min (°C),vapour_pressure_deficit_max (kPa),soil_moisture_0_to_100cm_mean (undefined),soil_moisture_0_to_10cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (undefined),soil_moisture_28_to_100cm_mean (undefined),soil_moisture_7_to_28cm_mean (undefined),soil_temperature_0_to_100cm_mean (undefined),soil_temperature_0_to_7cm_mean (undefined),soil_temperature_28_to_100cm_mean (undefined),soil_temperature_7_to_28cm_mean (undefined)
2024-11-05,61,18.4,8.6,15.2,6.9,2024-11-04T21:23,2024-11-05T07:28,36196.80,12258.38,2.25,3.20,2.90,0.00,0.00,3.00,3.0,NaN,19.4,32.8,281,6.36,1.58,13.0,11.1,0.0,0.0,0.0,85,100,0,8.1,9.8,3.1,1.58,NaN,NaN,NaN,NaN,75,100,45,0.00,1017.7,1020.2,1015.5,943.3,944.6,942.1,NaN,23318.33,7800.00,24140.00,281,16.3,9.3,6.1,1.0,10.1,12.0,8.1,1.17,NaN,0.185,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-06,61,14.4,5.4,12.4,-2.3,2024-11-05T21:25,2024-11-06T07:26,36047.06,6604.36,3.15,3.15,1.30,0.10,0.00,1.50,6.0,NaN,44.3,83.5,262,4.99,1.59,10.3,6.5,0.0,0.0,0.0,98,100,71,5.5,9.4,-1.1,1.59,NaN,NaN,NaN,NaN,72,94,59,0.00,1021.5,1030.1,1017.6,946.2,952.9,943.3,NaN,23173.33,8860.00,24140.00,262,35.2,19.1,9.7,3.3,7.5,10.7,2.1,0.58,NaN,0.202,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-07,85,6.6,1.3,1.1,-1.2,2024-11-06T21:26,2024-11-07T07:25,35899.96,4535.50,1.35,3.00,0.10,3.20,0.00,3.80,14.0,NaN,27.5,47.5,253,3.56,0.87,3.9,0.2,0.0,0.0,0.0,98,100,88,-0.3,1.1,-2.3,0.87,NaN,NaN,NaN,NaN,75,97,56,0.00,1030.2,1032.5,1027.7,952.6,954.2,950.9,NaN,23491.67,16280.00,24140.00,253,19.7,10.8,1.8,0.7,1.7,2.7,0.9,0.43,NaN,0.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-08,61,4.9,1.3,2.3,-2.7,2024-11-07T21:27,2024-11-08T07:24,35755.24,4343.45,2.65,2.95,0.30,0.00,0.00,0.30,3.0,NaN,19.2,30.6,260,4.04,0.68,3.1,-0.2,0.4,10.0,0.0,97,100,91,0.1,3.3,-3.6,0.68,NaN,NaN,NaN,NaN,81,95,66,0.00,1033.7,1035.8,1030.5,955.6,957.4,953.1,NaN,23240.83,2560.00,24140.00,260,15.0,8.5,4.0,1.8,1.4,3.5,-0.8,0.25,NaN,0.230,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-09,77,4.4,0.1,0.5,-3.3,2024-11-08T21:29,2024-11-09T07:23,35611.50,12619.00,2.55,2.95,0.20,0.00,0.42,0.90,7.0,NaN,13.1,22.3,58,6.41,0.75,1.9,-1.4,0.0,0.0,0.0,96,100,77,-0.6,0.6,-1.9,0.75,NaN,NaN,NaN,NaN,85,99,64,0.60,1032.5,1034.6,1029.9,954.2,955.8,952.4,NaN,24140.00,24140.00,24140.00,58,13.5,7.4,6.5,2.5,0.5,1.3,-0.1,0.30,NaN,0.207,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-10,45,6.1,1.3,3.2,-1.7,2024-11-09T21:30,2024-11-10T07:22,35468.80,22355.12,2.85,2.90,0.00,0.00,0.00,0.00,0.0,NaN,14.1,23.4,74,6.62,0.69,3.6,1.1,0.4,10.0,0.0,87,100,37,2.4,3.4,0.8,0.69,NaN,NaN,NaN,NaN,92,100,81,0.00,1030.4,1034.5,1027.3,952.7,955.9,949.7,NaN,24140.00,24140.00,24140.00,74,10.5,5.5,2.2,0.4,2.8,4.3,0.9,0.17,NaN,0.200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-11,3,8.5,2.0,6.4,-1.4,2024-11-10T21:31,2024-11-11T07:21,35327.28,28219.86,2.90,2.90,0.00,0.00,0.00,0.00,0.0,NaN,10.6,16.6,201,8.71,1.01,5.0,2.3,0.0,0.0,0.0,70,100,33,2.3,4.5,0.2,1.01,NaN,NaN,NaN,NaN,83,90,75,0.00,1026.2,1028.1,1023.9,949.1,951.0,947.5,NaN,24140.00,24140.00,24140.00,201,12.1,7.0,3.2,2.2,3.3,6.1,1.0,0.28,NaN,0.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-12,45,8.8,2.6,6.7,0.3,2024-11-11T21:33,2024-11-12T07:20,35187.12,8852.70,2.25,2.80,0.00,0.00,0.00,0.00,0.0,NaN,8.2,12.6,211,6.01,0.81,5.6,3.3,0.8,10.0,0.0,100,100,100,2.3,3.7,0.9,0.81,NaN,NaN,NaN,NaN,80,97,67,0.00,1022.3,1025.3,1020.6,945.7,948.3,943.4,NaN,24140.00,24140.00,24140.00,211,7.5,4.0,2.9,0.8,3.7,5.7,2.2,0.37,NaN,0.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-13,71,7.1,-0.7,4.1,-7.3,2024-11-12T21:34,2024-11-13T07:19,35048.48,15681.86,2.60,2.75,2.40,0.00,0.07,2.50,10.0,NaN,34.4,56.9,267,6.13,1.10,3.8,-0.9,0.0,0.0,0.0,89,100,39,0.1,3.5,-5.3,1.10,NaN,NaN,NaN,NaN,77,89,68,0.10,1023.7,1035.1,1016.2,946.5,956.0,940.5,NaN,24124.17,23760.00,24140.00,267,31.2,18.1,7.9,4.6,1.8,4.6,-2.9,0.28,NaN,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-14,2,3.1,-4.4,-1.4,-7.9,2024-11-13T21:35,2024-11-14T07:18,34911.54,31137.72,2.75,2.75,0.00,0.00,0.00,0.00,0.0,NaN,22.9,38.5,266,8.37,0.87,-0.9,-4.9,0.0,0.0,0.0,30,74,0,-5.0,-3.6,-5.8,0.87,NaN,NaN,NaN,NaN,75,91,55,0.00,1036.6,1038.2,1034.0,957.1,958.1,955.8,NaN,24140.00,24140.00,24140.00,266,15.1,8.0,1.8,0.7,-2.9,-0.5,-5.3,0.34,NaN,0.193,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-15,48,3.0,-4.0,-1.0,-7.9,2024-11-14T21:36,2024-11-15T07:17,34776.47,30989.19,2.65,2.65,0.00,0.00,0.00,0.00,0.0,NaN,8.9,15.5,184,9.13,0.85,-0.9,-4.5,0.0,0.0,0.0,11,45,0,-3.8,-2.2,-5.0,0.85,NaN,NaN,NaN,NaN,81,95,60,0.00,1032.9,1037.5,1029.9,953.8,958.1,950.2,NaN,24140.00,24140.00,24140.00,184,12.0,7.1,4.3,2.2,-2.4,-0.2,-4.7,0.30,NaN,0.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-16,3,5.9,-2.2,3.1,-6.3,2024-11-15T21:38,2024-11-16T07:16,34643.44,30842.71,2.65,2.65,0.00,0.00,0.00,0.00,0.0,NaN,10.3,15.8,219,9.03,0.96,1.1,-2.4,0.0,0.0,0.0,16,98,0,-2.5,0.4,-4.3,0.96,NaN,NaN,NaN,NaN,78,89,58,0.00,1024.9,1028.7,1023.5,946.9,950.1,945.4,NaN,24140.00,24140.00,24140.00,219,11.7,6.9,3.6,0.8,-0.8,2.4,-3.2,0.39,NaN,0.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-17,3,9.2,-1.7,6.3,-5.5,2024-11-16T21:39,2024-11-17T07:15,34512.63,30698.51,2.20,2.60,0.00,0.00,0.00,0.00,0.0,NaN,9.2,14.0,205,8.32,1.02,2.8,-0.5,0.0,0.0,0.0,31,100,0,-1.7,1.2,-3.7,1.02,NaN,NaN,NaN,NaN,74,88,49,0.00,1025.3,1029.1,1021.8,947.7,950.2,945.3,NaN,24140.00,24140.00,24140.00,205,11.1,6.5,4.0,1.1,0.5,4.4,-2.7,0.59,NaN,0.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-18,3,8.8,-1.4,5.9,-5.3,2024-11-17T21:40,2024-11-18T07:14,34384.24,30547.80,2.30,2.60,0.00,0.00,0.00,0.00,0.0,NaN,11.1,16.9,201,8.68,0.98,2.8,-0.5,0.0,0.0,0.0,28,94,0,-0.6,1.9,-3.0,0.98,NaN,NaN,NaN,NaN,80,93,59,0.00,1027.3,1028.9,1024.7,949.6,951.1,948.6,NaN,24140.00,24140.00,24140.00,201,12.3,7.3,6.1,0.4,0.9,4.9,-2.4,0.47,NaN,0.188,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-19,3,9.9,-0.8,6.8,-4.4,2024-11-18T21:42,2024-11-19T07:13,34258.44,29456.51,2.55,2.55,0.00,0.00,0.00,0.00,0.0,NaN,12.1,18.4,214,8.08,1.09,3.2,-0.3,0.0,0.0,0.0,43,100,0,-2.2,0.1,-4.4,1.09,NaN,NaN,NaN,NaN,69,83,44,0.00,1022.6,1026.4,1020.6,945.3,948.7,942.4,NaN,24140.00,24140.00,24140.00,214,12.0,7.2,6.1,1.1,0.4,4.5,-2.4,0.67,NaN,0.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-20,80,12.1,2.3,9.0,-0.9,2024-11-19T21:43,2024-11-20T07:13,34135.43,24472.12,2.40,2.55,0.00,1.50,0.00,1.50,5.0,NaN,16.3,24.5,238,6.93,1.37,6.9,3.4,0.0,0.0,0.0,83,100,37,-0.1,1.7,-2.5,1.37,NaN,NaN,NaN,NaN,62,82,38,0.00,1021.7,1027.8,1016.6,945.5,950.5,942.0,NaN,24140.00,24140.00,24140.00,238,16.2,9.4,6.5,0.0,3.4,5.7,0.2,0.88,NaN,0.205,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-21,80,8.4,4.3,5.7,-0.2,2024-11-20T21:44,2024-11-21T07:12,34015.41,25290.30,2.30,2.50,0.30,2.70,0.00,3.10,7.0,NaN,18.5,28.8,265,6.38,0.99,5.9,2.8,0.0,0.0,0.0,87,100,63,2.0,3.2,0.1,0.99,NaN,NaN,NaN,NaN,76,86,67,0.00,1028.2,1030.3,1026.2,951.3,952.9,950.1,NaN,20920.00,1360.00,24140.00,265,15.0,9.4,4.3,2.7,3.7,5.2,2.0,0.36,NaN,0.184,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-22,3,6.4,-3.2,0.4,-6.4,2024-11-21T21:45,2024-11-22T07:11,33898.56,18492.71,2.20,2.45,0.00,0.00,0.00,0.00,0.0,NaN,31.8,51.8,253,6.32,1.15,1.7,-2.9,0.0,0.0,0.0,21,100,0,-3.7,0.0,-4.8,1.15,NaN,NaN,NaN,NaN,69,90,48,0.00,1035.9,1041.0,1030.4,957.2,960.8,953.1,NaN,24140.00,24140.00,24140.00,253,23.4,13.5,1.8,0.8,-1.0,2.5,-4.1,0.49,NaN,0.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-23,48,2.9,-4.9,-0.4,-8.7,2024-11-22T21:47,2024-11-23T07:10,33785.09,29253.84,2.45,2.45,0.00,0.00,0.00,0.00,0.0,NaN,7.5,12.2,162,7.48,0.69,-1.2,-4.6,0.0,0.0,0.0,27,62,0,-3.5,-1.7,-5.3,0.69,NaN,NaN,NaN,NaN,85,98,65,0.00,1042.3,1044.3,1040.5,962.4,963.9,960.1,NaN,24140.00,24140.00,24140.00,162,9.3,5.5,4.3,2.2,-2.5,0.0,-5.3,0.26,NaN,0.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-24,1,3.8,-4.5,0.3,-9.0,2024-11-23T21:48,2024-11-24T07:10,33675.20,29771.22,2.45,2.45,0.00,0.00,0.00,0.00,0.0,NaN,10.9,16.9,209,8.24,0.78,-1.1,-4.8,0.0,0.0,0.0,3,29,0,-3.9,-1.3,-7.1,0.78,NaN,NaN,NaN,NaN,82,93,64,0.00,1032.3,1039.3,1028.6,953.2,959.3,948.8,NaN,24140.00,24140.00,24140.00,209,12.7,7.7,5.8,1.4,-2.6,0.8,-5.9,0.29,NaN,0.215,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-25,0,8.8,-3.3,5.6,-7.5,2024-11-24T21:49,2024-11-25T07:09,33569.11,29653.24,2.40,2.40,0.00,0.00,0.00,0.00,0.0,NaN,12.1,17.6,210,8.33,0.97,1.2,-2.6,0.0,0.0,0.0,0,0,0,-3.9,-0.7,-5.4,0.97,NaN,NaN,NaN,NaN,71,88,42,0.00,1027.4,1030.7,1024.0,949.2,951.3,947.5,NaN,24140.00,24140.00,24140.00,210,12.6,7.6,4.7,0.5,-1.3,3.4,-4.4,0.65,NaN,0.187,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-26,0,8.0,-2.3,4.9,-6.2,2024-11-25T21:50,2024-11-26T07:09,33467.00,29539.63,2.35,2.35,0.00,0.00,0.00,0.00,0.0,NaN,12.0,18.4,209,8.15,0.96,1.7,-2.0,0.4,10.0,0.0,0,0,0,-3.1,-0.1,-4.9,0.96,NaN,NaN,NaN,NaN,72,82,50,0.00,1029.2,1031.1,1026.9,951.1,951.9,950.4,NaN,24140.00,24140.00,24140.00,209,13.1,8.0,3.6,1.5,-0.7,3.4,-3.7,0.54,NaN,0.182,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-27,0,8.1,-2.4,4.9,-6.3,2024-11-26T21:51,2024-11-27T07:08,33369.09,29430.59,2.40,2.40,0.00,0.00,0.00,0.00,0.0,NaN,10.5,15.5,208,8.05,0.94,1.6,-2.0,0.0,0.0,0.0,0,0,0,-2.9,-0.1,-4.4,0.94,NaN,NaN,NaN,NaN,73,86,52,0.00,1028.0,1030.6,1026.8,949.9,952.1,948.1,NaN,24140.00,24140.00,24140.00,208,12.4,7.7,4.7,2.2,-0.7,3.7,-3.6,0.52,NaN,0.201,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-28,3,8.8,-2.2,5.3,-6.5,2024-11-27T21:52,2024-11-28T07:08,33275.22,29235.53,2.35,2.35,0.00,0.00,0.00,0.00,0.0,NaN,12.4,18.7,210,8.07,1.09,2.0,-1.9,0.0,0.0,0.0,21,100,0,-4.7,-2.2,-5.9,1.09,NaN,NaN,NaN,NaN,63,81,37,0.00,1021.6,1026.3,1020.3,944.1,948.1,942.1,NaN,24140.00,24140.00,24140.00,210,13.3,8.2,4.7,2.0,-1.1,3.0,-3.7,0.71,NaN,0.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-29,3,10.5,-1.4,7.5,-5.7,2024-11-28T21:54,2024-11-29T07:07,33184.32,25054.39,2.30,2.35,0.00,0.00,0.00,0.00,0.0,NaN,12.1,17.6,214,7.48,1.00,3.4,-0.1,0.0,0.0,0.0,68,100,0,-2.6,0.0,-4.2,1.00,NaN,NaN,NaN,NaN,67,89,36,0.00,1019.6,1021.6,1016.9,942.6,943.6,941.6,NaN,24140.00,24140.00,24140.00,214,12.1,7.3,4.7,1.8,0.5,4.4,-2.7,0.80,NaN,0.185,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-11-30,61,10.0,2.4,7.5,-0.7,2024-11-29T21:55,2024-11-30T07:07,33096.41,18384.65,1.95,2.30,4.80,0.00,0.00,4.80,12.0,NaN,6.9,12.2,316,5.38,0.73,5.7,3.4,0.0,0.0,0.0,99,100,87,2.4,3.8,-1.2,0.73,NaN,NaN,NaN,NaN,81,98,53,0.00,1022.6,1026.5,1019.0,946.0,949.0,943.6,NaN,21355.83,13300.00,24140.00,316,7.0,3.8,1.8,0.4,3.9,5.9,0.4,0.55,NaN,0.199,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-01,61,4.6,2.4,1.9,-1.6,2024-11-30T21:56,2024-12-01T07:06,33011.62,360.00,0.35,2.20,4.30,0.00,0.00,4.30,14.0,NaN,18.5,28.4,254,2.15,0.39,3.4,0.2,0.0,0.0,0.0,99,100,90,1.3,2.9,-0.4,0.39,NaN,NaN,NaN,NaN,86,91,79,0.00,1027.7,1030.5,1025.1,950.1,952.5,948.0,NaN,20898.33,1200.00,24140.00,254,15.8,9.4,4.0,0.7,2.1,3.4,1.0,0.16,NaN,0.235,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-02,45,5.7,1.4,2.9,-0.8,2024-12-01T21:57,2024-12-02T07:06,32930.06,25663.78,2.20,2.20,0.00,0.00,0.00,0.00,0.0,NaN,10.8,17.3,60,5.76,0.61,2.9,0.3,0.0,0.0,0.0,88,100,45,1.1,1.7,0.7,0.61,NaN,NaN,NaN,NaN,88,96,73,0.00,1031.4,1032.5,1029.1,953.4,954.2,952.0,NaN,24140.00,24140.00,24140.00,60,8.2,4.6,1.4,0.7,1.8,3.3,1.0,0.24,NaN,0.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-03,3,5.4,-1.5,2.7,-4.9,2024-12-02T21:58,2024-12-03T07:06,32851.85,2039.64,1.75,2.15,0.00,0.00,0.00,0.00,0.0,NaN,7.7,11.9,224,3.49,0.46,1.6,-1.5,1.2,10.0,0.0,68,100,0,-1.6,1.1,-4.0,0.46,NaN,NaN,NaN,NaN,79,92,67,0.00,1034.2,1036.3,1031.7,955.6,957.0,954.1,NaN,24140.00,24140.00,24140.00,224,8.5,4.9,5.0,2.3,-0.2,2.5,-2.9,0.30,NaN,0.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-04,3,3.3,-1.8,0.2,-5.2,2024-12-03T21:59,2024-12-04T07:06,32777.11,23193.60,2.10,2.10,0.00,0.00,0.00,0.00,0.0,NaN,9.2,15.5,144,5.03,0.49,0.3,-2.8,0.0,0.0,0.0,62,100,0,-1.6,0.1,-3.7,0.49,NaN,NaN,NaN,NaN,87,100,71,0.00,1032.9,1036.1,1031.3,954.1,957.0,952.2,NaN,24140.00,24140.00,24140.00,144,9.3,5.5,4.0,0.4,-0.8,1.3,-2.6,0.19,NaN,0.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-05,48,0.3,-4.1,-2.6,-8.0,2024-12-04T22:00,2024-12-05T07:05,32705.94,16560.74,2.15,2.15,0.00,0.00,0.00,0.00,0.0,NaN,9.2,14.0,200,4.54,0.37,-1.7,-5.2,0.0,0.0,0.0,62,100,0,-3.2,-1.5,-6.1,0.37,NaN,NaN,NaN,NaN,90,100,82,0.00,1030.8,1033.2,1028.4,951.6,953.2,949.9,NaN,24140.00,24140.00,24140.00,200,10.1,6.1,2.9,1.3,-2.7,-1.2,-5.3,0.11,NaN,0.221,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-06,85,2.1,-4.5,-0.7,-8.1,2024-12-05T22:01,2024-12-06T07:05,32638.49,26971.85,2.10,2.10,0.00,0.00,0.00,0.50,4.0,NaN,10.2,16.2,270,7.34,0.63,-1.5,-5.0,0.0,0.0,0.0,51,100,0,-3.8,-1.7,-5.9,0.63,NaN,NaN,NaN,NaN,84,91,71,0.00,1032.6,1034.6,1030.3,953.4,954.4,952.2,NaN,24140.00,24140.00,24140.00,270,10.8,6.2,5.8,1.9,-2.8,-0.3,-5.4,0.21,NaN,0.230,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-07,3,-0.7,-4.0,-5.1,-7.3,2024-12-06T22:02,2024-12-07T07:05,32574.85,15847.28,2.10,2.10,0.00,0.00,0.00,0.00,0.0,NaN,12.9,21.6,45,4.58,0.39,-2.6,-6.4,0.0,0.0,0.0,94,100,36,-4.6,-3.2,-5.4,0.39,NaN,NaN,NaN,NaN,86,90,81,0.00,1032.6,1034.7,1030.6,953.1,954.7,951.5,NaN,24140.00,24140.00,24140.00,45,12.3,6.9,4.3,1.8,-3.8,-2.1,-4.8,0.11,NaN,0.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-08,71,-1.1,-7.0,-4.6,-12.1,2024-12-07T22:03,2024-12-08T07:05,32515.17,446.05,1.25,2.00,0.00,0.00,0.35,0.60,3.0,NaN,30.0,49.7,265,3.34,0.73,-4.3,-10.0,0.0,0.0,0.0,94,100,1,-9.1,-3.0,-12.8,0.73,NaN,NaN,NaN,NaN,70,89,61,0.50,1039.3,1043.4,1033.4,958.7,961.8,954.2,NaN,19876.67,260.00,24140.00,265,29.5,17.5,2.5,0.8,-6.3,-2.4,-9.1,0.19,NaN,0.221,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-09,3,-4.2,-10.2,-8.8,-14.1,2024-12-08T22:04,2024-12-09T07:05,32459.53,26538.12,1.90,2.05,0.00,0.00,0.00,0.00,0.0,NaN,13.1,21.2,307,7.28,0.54,-7.7,-12.0,0.0,0.0,0.0,70,100,0,-11.6,-10.1,-12.6,0.54,NaN,NaN,NaN,NaN,75,88,55,0.00,1041.0,1043.4,1038.4,959.3,962.2,956.7,NaN,24140.00,24140.00,24140.00,307,11.2,6.5,1.8,0.8,-9.3,-6.9,-11.1,0.20,NaN,0.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-10,3,-4.6,-12.3,-8.7,-16.8,2024-12-09T22:05,2024-12-10T07:05,32408.08,3728.15,1.70,2.05,0.00,0.00,0.00,0.00,0.0,NaN,10.6,16.2,251,4.82,0.38,-8.7,-13.0,0.0,0.0,0.0,75,100,5,-12.4,-9.9,-15.7,0.38,NaN,NaN,NaN,NaN,75,84,62,0.00,1041.7,1046.7,1036.6,959.7,963.4,956.0,NaN,19545.83,1160.00,24140.00,251,10.2,5.9,6.1,3.3,-10.3,-7.0,-13.7,0.17,NaN,0.143,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-11,3,-7.7,-16.0,-12.9,-21.1,2024-12-10T22:06,2024-12-11T07:05,32360.91,26347.62,1.85,2.10,0.00,0.00,0.00,0.00,0.0,NaN,14.6,23.4,154,5.68,0.29,-11.7,-16.4,0.0,0.0,0.0,24,78,0,-14.0,-10.4,-18.5,0.29,NaN,NaN,NaN,NaN,83,87,77,0.00,1044.2,1047.6,1041.4,961.1,965.0,957.3,NaN,23085.83,3360.00,24140.00,154,13.5,8.2,2.9,1.4,-12.8,-9.1,-17.0,0.08,NaN,0.152,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-12,0,-6.4,-15.3,-10.4,-20.5,2024-12-11T22:06,2024-12-12T07:05,32318.15,27636.28,2.15,2.15,0.00,0.00,0.00,0.00,0.0,NaN,10.3,14.8,204,7.67,0.49,-12.0,-16.6,0.0,0.0,0.0,0,0,0,-16.2,-12.2,-18.4,0.49,NaN,NaN,NaN,NaN,71,78,62,0.00,1036.2,1040.0,1034.0,953.6,957.1,950.8,NaN,24140.00,24140.00,24140.00,204,10.5,6.6,4.7,2.5,-13.5,-8.6,-16.5,0.14,NaN,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-13,2,-4.5,-11.6,-8.2,-16.3,2024-12-12T22:07,2024-12-13T07:05,32279.91,27440.34,2.20,2.20,0.00,0.00,0.00,0.00,0.0,NaN,12.5,18.4,211,7.62,0.60,-9.0,-13.6,0.0,0.0,0.0,4,48,0,-14.1,-10.6,-15.9,0.60,NaN,NaN,NaN,NaN,67,74,59,0.00,1029.9,1033.2,1028.2,948.7,951.0,947.1,NaN,24140.00,24140.00,24140.00,211,12.2,7.6,3.2,0.8,-10.9,-7.0,-13.0,0.18,NaN,0.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-14,3,1.2,-7.7,-2.8,-12.3,2024-12-13T22:08,2024-12-14T07:06,32246.30,24982.47,2.15,2.20,0.00,0.00,0.00,0.00,0.0,NaN,14.1,20.2,223,7.12,0.78,-3.3,-7.8,0.0,0.0,0.0,52,100,0,-9.6,-8.3,-12.8,0.78,NaN,NaN,NaN,NaN,63,81,37,0.00,1021.1,1027.2,1019.5,942.2,946.6,940.2,NaN,24140.00,24140.00,24140.00,223,13.4,8.3,4.3,1.3,-5.8,-3.0,-9.4,0.40,NaN,0.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-15,3,5.1,-5.4,0.1,-14.7,2024-12-14T22:09,2024-12-15T07:06,32217.43,20234.92,1.85,2.15,0.00,0.00,0.00,0.00,0.0,NaN,65.9,107.3,263,5.67,1.50,-0.5,-8.6,0.0,0.0,0.0,97,100,29,-6.6,-1.2,-11.7,1.50,NaN,NaN,NaN,NaN,64,76,41,0.00,1028.0,1046.4,1013.5,949.4,965.0,936.8,NaN,23159.17,8800.00,24140.00,263,59.8,35.8,3.2,0.8,-3.2,0.7,-7.7,0.52,NaN,0.153,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-16,3,-3.8,-13.8,-9.8,-18.5,2024-12-15T22:09,2024-12-16T07:06,32193.40,5203.48,1.70,2.05,0.00,0.00,0.00,0.00,0.0,NaN,34.3,53.6,246,4.48,0.45,-8.6,-13.6,0.0,0.0,0.0,69,100,0,-11.7,-10.3,-15.2,0.45,NaN,NaN,NaN,NaN,79,99,59,0.00,1045.8,1049.1,1039.6,963.5,966.8,956.2,NaN,24030.00,23500.00,24140.00,246,19.7,11.4,2.2,0.4,-10.0,-6.4,-14.6,0.19,NaN,0.118,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-12-17,0,-6.1,-13.9,-9.9,-18.8,2024-12-16T22:10,2024-12-17T07:06,32174.32,27396.92,2.30,2.30,0.00,0.00,0.00,0.00,0.0,NaN,11.8,17.6,213,7.55,0.46,-11.1,-15.7,0.0,0.0,0.0,0,0,0,-14.4,-11.4,-16.8,0.46,NaN,NaN,NaN,NaN,77,86,66,0.00,1029.8,1038.3,1027.3,948.0,955.6,945.3,NaN,24140.00,24140.00,24140.00,213,12.0,7.4,5.0,1.1,-12.5,-8.2,-15.1,0.13,NaN,0.117,NaN,NaN,NaN,NaN,NaN,NaN,NaN
